Gender,Customer,Age,Distance,Wifi,DepartureAndArrivalTimeConvenient,EaseOnlineBooking,GateLocation,FoodDrink,OnlineBoarding,SeatComfort,InflightEntertainment,OnboardService,LegRoom,BaggageHandling,Checkin,InflightService,Cleanliness,DepartureDelayMin,ArrivalDelayMin,Satisfaction
Male,Loyal Customer,41,447,2,5,5,5,2,2,2,2,2,3,1,4,2,2,62,46.0,satisfied
Female,Loyal Customer,34,985,4,1,1,1,4,4,4,4,1,2,3,4,1,4,0,0.0,satisfied
Female,disloyal Customer,28,925,3,3,3,3,3,3,3,3,3,5,1,1,3,3,66,69.0,neutral or dissatisfied
Male,Loyal Customer,43,573,3,1,1,1,3,3,3,3,2,4,3,1,3,3,0,1.0,neutral or dissatisfied
Male,Loyal Customer,56,397,1,5,1,2,4,1,4,4,3,5,4,5,5,4,3,0.0,neutral or dissatisfied
Male,Loyal Customer,30,116,3,3,3,2,3,3,3,3,4,4,3,2,2,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,39,2979,2,2,2,2,2,2,2,4,5,4,3,2,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,42,2586,3,2,3,4,3,5,4,3,2,2,4,4,3,4,40,60.0,neutral or dissatisfied
Male,Loyal Customer,35,950,4,5,5,5,4,4,4,4,5,5,1,3,4,4,3,3.0,satisfied
Female,disloyal Customer,25,1089,1,4,1,4,4,1,4,4,1,4,3,4,4,4,52,36.0,neutral or dissatisfied
Female,Loyal Customer,52,383,2,5,5,5,3,3,3,2,2,2,2,1,2,4,10,3.0,neutral or dissatisfied
Female,Loyal Customer,57,451,3,2,2,2,4,4,4,3,3,3,3,1,3,3,51,50.0,neutral or dissatisfied
Female,Loyal Customer,62,369,1,2,2,2,1,1,1,1,3,4,3,1,3,1,155,163.0,neutral or dissatisfied
Male,Loyal Customer,26,937,0,5,0,4,3,0,3,3,3,3,4,3,3,3,0,3.0,satisfied
Male,Loyal Customer,36,1558,4,5,4,3,1,4,1,1,4,4,4,5,4,1,26,32.0,neutral or dissatisfied
Female,disloyal Customer,26,762,1,1,1,1,3,1,4,3,4,2,1,2,1,3,73,55.0,neutral or dissatisfied
Male,Loyal Customer,55,737,4,2,2,2,4,4,4,4,3,1,4,1,1,4,11,17.0,satisfied
Male,Loyal Customer,60,140,5,3,3,3,5,5,5,5,5,3,4,1,3,5,0,0.0,satisfied
Male,disloyal Customer,56,89,3,3,3,2,5,3,2,5,5,5,3,2,1,5,5,6.0,neutral or dissatisfied
Male,Loyal Customer,33,1068,2,3,5,3,2,2,2,2,3,2,4,4,3,2,86,92.0,neutral or dissatisfied
Male,Loyal Customer,32,1481,1,4,1,4,4,1,4,4,5,4,4,3,4,4,0,0.0,neutral or dissatisfied
Female,disloyal Customer,30,110,2,3,3,5,5,3,5,5,1,4,3,4,1,5,30,30.0,neutral or dissatisfied
Male,Loyal Customer,70,270,1,4,1,3,5,1,5,5,3,1,3,4,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,62,764,2,4,2,1,3,2,5,3,4,3,4,5,5,3,6,20.0,neutral or dissatisfied
Male,Loyal Customer,31,222,4,5,5,5,4,4,4,4,1,5,2,4,4,4,0,0.0,satisfied
Male,Loyal Customer,27,1562,3,1,1,1,3,3,3,3,4,3,4,2,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,21,545,0,4,0,4,2,0,5,2,3,5,4,4,4,2,0,0.0,satisfied
Female,disloyal Customer,26,602,3,2,3,4,2,3,2,2,3,1,3,1,4,2,11,13.0,neutral or dissatisfied
Female,Loyal Customer,11,338,5,2,5,3,1,5,2,1,2,2,3,2,3,1,0,0.0,satisfied
Female,Loyal Customer,32,529,2,3,3,3,2,2,2,2,3,5,3,2,4,2,11,0.0,neutral or dissatisfied
Male,Loyal Customer,69,2300,0,4,0,1,1,0,1,1,5,2,3,4,4,1,6,0.0,satisfied
Female,disloyal Customer,33,325,1,1,1,4,5,1,5,5,4,5,3,1,3,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,29,575,5,4,4,4,5,4,5,5,2,2,4,1,4,5,18,11.0,neutral or dissatisfied
Female,disloyal Customer,30,224,3,3,3,2,5,3,5,5,3,2,3,1,3,5,14,21.0,neutral or dissatisfied
Male,Loyal Customer,14,1138,3,1,3,3,3,3,4,3,1,2,3,1,3,3,2,11.0,neutral or dissatisfied
Male,Loyal Customer,38,386,3,3,3,3,3,3,3,3,4,5,4,1,3,3,45,28.0,neutral or dissatisfied
Male,Loyal Customer,58,147,1,5,0,4,5,0,1,5,5,5,3,4,5,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,18,528,3,5,3,1,2,3,2,2,3,4,5,3,5,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,16,2556,2,4,2,3,2,3,2,4,4,5,4,2,3,2,0,13.0,neutral or dissatisfied
Male,Loyal Customer,42,164,3,5,0,3,3,0,3,3,3,5,4,3,5,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,34,762,2,2,2,3,4,2,1,4,4,4,4,2,4,4,102,93.0,neutral or dissatisfied
Female,disloyal Customer,39,231,2,2,2,1,2,2,2,2,4,4,3,4,4,2,0,0.0,satisfied
Male,Loyal Customer,44,1541,5,3,3,3,5,5,5,5,5,5,4,3,4,5,10,32.0,satisfied
Female,Loyal Customer,26,541,3,3,2,3,3,2,1,3,4,4,4,2,3,3,0,4.0,neutral or dissatisfied
Male,Loyal Customer,15,86,1,3,1,2,2,1,2,2,1,4,2,2,2,2,10,24.0,neutral or dissatisfied
Male,Loyal Customer,29,771,4,1,1,1,4,4,4,4,3,5,5,5,5,4,19,6.0,satisfied
Male,Loyal Customer,44,888,3,5,3,3,5,3,4,5,5,2,5,3,5,5,14,0.0,neutral or dissatisfied
Female,Loyal Customer,22,683,4,3,3,3,4,3,2,4,4,4,2,2,2,4,0,56.0,neutral or dissatisfied
Female,Loyal Customer,17,996,2,2,1,1,2,2,1,2,1,5,3,1,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,13,266,4,0,4,1,2,4,2,2,4,3,5,5,4,2,41,46.0,neutral or dissatisfied
Female,Loyal Customer,70,404,1,3,1,4,3,4,4,2,2,1,2,2,2,2,47,40.0,neutral or dissatisfied
Female,Loyal Customer,68,1086,3,3,2,3,3,4,4,1,1,2,1,2,1,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,60,238,5,4,4,4,1,5,5,4,4,5,4,3,4,2,0,11.0,satisfied
Male,Loyal Customer,20,1197,0,3,0,2,2,0,2,2,2,1,4,2,2,2,18,9.0,satisfied
Male,disloyal Customer,37,101,3,3,3,3,2,3,2,2,2,1,4,2,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,56,867,4,4,4,3,3,4,3,5,5,4,5,4,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,12,390,3,4,3,1,5,3,5,5,4,5,5,4,4,5,0,0.0,neutral or dissatisfied
Female,disloyal Customer,28,1448,0,0,0,3,5,0,5,5,3,1,2,3,5,5,0,0.0,satisfied
Female,disloyal Customer,27,261,1,1,1,1,4,1,4,4,3,5,2,4,5,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,35,226,3,4,0,2,3,0,3,3,3,2,4,5,5,3,0,9.0,neutral or dissatisfied
Female,Loyal Customer,63,333,3,3,3,3,2,4,3,5,5,3,5,4,5,2,2,6.0,neutral or dissatisfied
Female,Loyal Customer,9,621,3,5,3,4,4,3,4,4,2,4,4,2,2,4,20,15.0,neutral or dissatisfied
Female,disloyal Customer,45,964,1,1,1,3,3,1,3,3,2,2,4,2,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,30,300,4,3,4,3,3,4,3,3,3,5,4,2,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,46,391,1,0,0,3,4,1,4,4,3,2,3,2,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,22,2704,3,5,3,3,3,2,4,5,5,3,5,4,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,45,643,4,1,1,1,1,4,2,4,4,4,4,4,4,5,8,0.0,satisfied
Male,Loyal Customer,7,110,4,5,4,5,1,4,1,1,3,3,2,3,5,1,1,9.0,neutral or dissatisfied
Female,Loyal Customer,53,370,2,2,2,3,5,3,4,1,1,2,1,3,1,2,12,10.0,neutral or dissatisfied
Male,Loyal Customer,39,1025,4,4,4,4,4,4,4,4,4,5,3,1,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,25,557,3,4,4,3,4,4,4,4,3,1,3,2,5,4,32,,neutral or dissatisfied
Male,Loyal Customer,28,143,3,5,3,2,2,3,2,2,4,2,5,3,1,2,46,36.0,neutral or dissatisfied
Female,Loyal Customer,23,197,3,5,3,5,5,3,5,5,3,3,5,5,5,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,34,277,1,0,0,4,3,0,3,3,2,1,4,2,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,11,140,2,0,0,1,3,0,3,3,3,3,5,4,5,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,34,670,1,4,4,4,1,1,1,1,2,1,3,4,4,1,34,53.0,neutral or dissatisfied
Male,Loyal Customer,47,140,1,4,4,4,1,1,1,1,2,1,2,1,2,1,1,0.0,neutral or dissatisfied
Female,Loyal Customer,61,594,4,4,4,1,1,2,2,3,3,4,3,2,3,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,26,106,2,4,2,3,3,2,3,3,3,5,5,3,5,3,2,13.0,neutral or dissatisfied
Female,disloyal Customer,35,1590,4,4,4,4,5,4,5,5,2,4,1,5,2,5,12,0.0,neutral or dissatisfied
Male,Loyal Customer,62,618,2,4,2,4,5,2,5,5,2,3,3,3,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,35,1133,3,3,3,3,3,3,3,3,5,3,2,1,4,3,0,0.0,satisfied
Female,disloyal Customer,23,950,3,2,3,3,2,3,2,2,4,5,4,2,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,40,1448,2,2,2,4,2,2,1,2,4,2,4,1,4,2,9,0.0,neutral or dissatisfied
Female,Loyal Customer,38,787,2,3,3,3,2,2,2,2,3,4,2,2,3,2,2,6.0,neutral or dissatisfied
Male,Loyal Customer,48,214,1,0,0,1,5,0,5,5,5,5,4,4,5,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,68,991,3,2,3,3,2,4,3,4,4,3,4,2,4,3,2,34.0,neutral or dissatisfied
Female,Loyal Customer,32,376,0,0,0,1,1,0,1,1,1,4,4,4,5,1,5,0.0,satisfied
Female,Loyal Customer,47,896,3,5,3,1,3,5,5,1,1,3,1,4,1,4,0,5.0,neutral or dissatisfied
Female,Loyal Customer,16,719,2,4,2,4,3,2,5,3,5,5,5,4,5,3,10,16.0,neutral or dissatisfied
Female,Loyal Customer,16,397,1,3,1,2,4,1,3,4,3,2,1,2,2,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,47,237,2,3,5,3,2,2,2,2,1,1,4,2,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,18,280,3,4,3,1,5,3,5,5,4,5,5,4,4,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,64,2586,3,1,1,1,3,2,2,1,1,4,4,2,4,2,6,9.0,neutral or dissatisfied
Male,Loyal Customer,68,605,1,5,1,2,5,1,5,5,3,4,4,5,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,58,230,4,1,1,1,3,3,4,4,4,4,4,2,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,7,311,4,5,4,3,4,4,4,4,3,2,4,3,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,49,447,5,1,1,1,2,4,1,5,5,5,5,3,5,4,4,0.0,satisfied
Female,Loyal Customer,49,647,3,1,1,1,1,4,3,3,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,17,196,1,4,1,1,3,1,3,3,4,2,5,3,5,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,61,369,3,3,3,4,4,3,5,4,4,1,4,1,2,4,44,50.0,neutral or dissatisfied
Male,Loyal Customer,42,707,1,5,5,5,1,1,1,1,2,4,3,1,3,1,32,34.0,neutral or dissatisfied
Female,Loyal Customer,25,978,4,2,2,2,4,4,5,4,2,4,3,5,3,4,0,0.0,satisfied
Male,Loyal Customer,61,964,3,5,3,5,3,3,3,3,3,4,4,3,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,63,300,4,2,4,4,2,4,3,5,5,4,5,2,5,4,117,114.0,neutral or dissatisfied
Male,Loyal Customer,65,1096,4,1,4,3,4,4,4,4,2,2,1,2,3,4,15,33.0,neutral or dissatisfied
Female,Loyal Customer,22,479,5,5,5,5,5,5,3,5,3,5,3,4,5,5,0,6.0,satisfied
Male,Loyal Customer,66,1514,1,5,0,5,5,0,5,5,3,2,5,3,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,56,515,4,5,5,5,2,1,5,4,4,4,4,1,4,4,0,0.0,satisfied
Male,disloyal Customer,27,118,3,3,3,4,4,3,4,4,2,5,2,1,2,4,7,0.0,neutral or dissatisfied
Female,Loyal Customer,61,986,4,3,4,3,3,3,3,4,4,4,4,5,4,5,0,0.0,satisfied
Male,Loyal Customer,47,469,1,5,1,4,3,1,5,3,5,1,4,4,1,3,2,0.0,neutral or dissatisfied
Female,Loyal Customer,54,835,3,5,5,5,3,2,2,3,3,3,3,3,3,2,3,9.0,neutral or dissatisfied
Male,Loyal Customer,40,226,3,1,3,3,5,3,4,5,2,5,4,2,3,5,0,1.0,neutral or dissatisfied
Male,Loyal Customer,29,526,4,4,4,4,1,4,1,1,4,5,5,5,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,18,594,1,1,1,1,1,1,2,1,3,3,4,2,4,1,1,14.0,neutral or dissatisfied
Female,disloyal Customer,25,601,4,2,4,4,1,4,1,1,4,1,3,4,3,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,70,331,1,4,1,2,5,3,3,3,3,1,2,4,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,29,955,4,3,3,3,4,4,4,4,2,2,1,2,1,4,1,0.0,satisfied
Male,disloyal Customer,27,2296,2,2,2,3,5,2,5,5,4,5,2,1,2,5,1,0.0,neutral or dissatisfied
Male,Loyal Customer,27,2419,1,3,3,3,1,1,1,3,2,2,3,1,2,1,29,35.0,neutral or dissatisfied
Male,Loyal Customer,17,237,4,5,4,3,3,4,3,3,3,4,4,3,4,3,0,0.0,satisfied
Female,Loyal Customer,62,173,2,3,3,3,2,2,3,2,2,2,2,2,2,1,34,57.0,neutral or dissatisfied
Female,Loyal Customer,42,1187,4,1,4,4,2,3,4,1,1,4,2,3,1,1,1,4.0,neutral or dissatisfied
Male,Loyal Customer,41,305,2,3,3,3,2,2,2,2,4,4,3,4,3,2,6,9.0,neutral or dissatisfied
Female,Loyal Customer,29,987,4,5,5,5,4,4,4,4,5,3,5,2,4,4,0,0.0,satisfied
Male,Loyal Customer,21,277,1,2,1,3,1,1,1,1,1,2,2,1,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,23,883,2,3,2,4,1,2,1,1,3,5,2,3,2,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,30,501,1,3,4,3,2,1,1,1,2,3,3,1,3,1,181,162.0,neutral or dissatisfied
Female,Loyal Customer,35,468,1,2,2,2,1,1,1,1,4,1,2,1,2,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,24,334,3,4,3,3,1,3,1,1,4,4,3,1,3,1,0,0.0,neutral or dissatisfied
Female,disloyal Customer,34,456,2,1,1,3,4,1,4,4,2,1,1,2,3,4,20,1.0,neutral or dissatisfied
Male,Loyal Customer,27,481,5,4,4,4,5,5,5,5,1,2,3,4,4,5,0,0.0,satisfied
Female,Loyal Customer,41,1177,1,3,3,3,1,1,1,1,3,2,1,1,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,51,406,4,4,4,1,1,4,1,1,4,4,5,3,5,1,8,14.0,neutral or dissatisfied
Male,Loyal Customer,7,290,3,5,3,1,4,3,4,4,5,2,5,4,5,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,53,177,1,1,1,1,1,1,1,1,1,4,3,4,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,60,110,1,1,1,1,1,1,1,1,4,1,3,1,2,1,0,16.0,neutral or dissatisfied
Male,Loyal Customer,30,1090,5,1,1,1,5,4,5,5,1,2,4,3,3,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,23,484,2,5,2,2,3,2,4,3,4,2,5,3,5,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,50,1189,2,5,3,3,3,5,5,3,3,3,5,5,3,3,4,0.0,neutral or dissatisfied
Male,Loyal Customer,49,376,5,4,4,4,5,5,5,5,3,5,3,3,4,5,0,0.0,satisfied
Male,disloyal Customer,37,459,3,3,3,4,5,3,5,5,2,4,3,2,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,67,152,3,2,0,3,2,4,4,5,5,0,5,4,5,2,4,0.0,neutral or dissatisfied
Female,Loyal Customer,32,337,4,2,4,2,4,4,4,4,5,1,3,5,1,4,0,1.0,satisfied
Female,Loyal Customer,13,1504,4,2,2,2,4,4,5,4,3,1,5,3,2,4,8,1.0,satisfied
Male,Loyal Customer,11,577,2,4,2,1,4,2,4,4,3,5,5,4,4,4,1,0.0,neutral or dissatisfied
Male,Loyal Customer,29,1562,2,3,3,3,2,2,2,2,3,1,2,4,2,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,10,1180,3,5,3,1,2,3,1,2,3,5,3,5,4,2,13,19.0,neutral or dissatisfied
Female,disloyal Customer,38,991,3,4,4,3,2,4,2,2,4,5,3,2,4,2,0,2.0,neutral or dissatisfied
Male,Loyal Customer,14,212,2,4,2,1,5,2,3,5,5,3,4,5,4,5,12,9.0,neutral or dissatisfied
Male,Loyal Customer,45,405,2,4,4,4,2,2,2,2,1,3,4,2,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,52,140,4,3,3,3,5,2,3,4,4,4,4,2,4,3,0,0.0,satisfied
Female,Loyal Customer,65,1121,4,2,4,3,3,3,4,4,4,4,3,3,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,29,854,3,4,4,4,3,3,3,3,1,1,3,3,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,50,874,2,3,2,3,2,2,2,2,1,5,3,1,3,2,20,15.0,neutral or dissatisfied
Male,Loyal Customer,26,2417,2,4,2,5,2,1,1,5,5,3,1,1,3,1,0,13.0,neutral or dissatisfied
Male,Loyal Customer,40,862,3,3,3,3,5,3,5,5,4,5,2,1,2,5,24,4.0,neutral or dissatisfied
Female,disloyal Customer,22,425,1,1,1,3,5,1,5,5,4,1,4,4,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,61,244,2,3,3,3,5,3,3,3,3,2,3,2,3,2,104,87.0,neutral or dissatisfied
Male,disloyal Customer,27,303,4,4,4,3,2,4,2,2,5,2,5,3,1,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,52,602,4,1,5,5,3,4,4,4,4,4,4,1,4,1,21,8.0,neutral or dissatisfied
Female,Loyal Customer,62,1072,2,4,3,2,2,4,5,1,1,3,1,4,1,5,100,88.0,neutral or dissatisfied
Female,disloyal Customer,27,272,2,2,2,3,2,2,2,2,4,3,3,1,3,2,9,10.0,neutral or dissatisfied
Female,Loyal Customer,43,384,1,1,1,1,4,3,3,1,1,1,1,1,1,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,10,594,2,3,3,3,2,2,1,2,4,1,3,2,3,2,3,8.0,neutral or dissatisfied
Female,Loyal Customer,28,669,2,4,5,5,2,2,2,2,4,4,4,3,4,2,2,0.0,neutral or dissatisfied
Female,Loyal Customer,18,192,3,5,3,3,2,3,2,2,3,3,4,3,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,80,592,5,3,3,3,5,5,5,5,3,5,3,5,2,5,0,0.0,satisfied
Male,Loyal Customer,22,200,4,2,2,2,4,4,3,4,4,3,3,2,1,4,0,0.0,satisfied
Female,Loyal Customer,41,371,4,2,2,2,3,3,1,4,4,4,4,3,4,4,0,0.0,satisfied
Male,Loyal Customer,39,462,2,1,1,1,2,2,2,2,2,3,3,4,4,2,12,11.0,neutral or dissatisfied
Male,Loyal Customer,34,1626,4,5,5,5,4,4,4,4,5,1,3,5,5,4,0,0.0,satisfied
Female,Loyal Customer,52,500,5,3,5,3,5,2,2,5,5,5,5,4,5,3,0,0.0,satisfied
Male,Loyal Customer,25,1055,4,4,1,1,4,4,1,4,3,1,3,4,3,4,0,4.0,neutral or dissatisfied
Female,Loyal Customer,15,912,2,5,2,1,1,2,1,1,3,5,5,5,5,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,22,784,4,5,5,5,4,4,5,4,4,3,1,1,3,4,0,6.0,satisfied
Male,Loyal Customer,54,829,3,5,3,1,2,3,2,2,5,5,4,3,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,45,387,3,1,1,1,3,3,3,3,1,2,2,4,4,3,0,0.0,satisfied
Female,disloyal Customer,23,1105,2,0,1,1,2,1,2,2,3,2,4,2,3,2,13,3.0,neutral or dissatisfied
Female,Loyal Customer,38,106,2,4,4,4,2,2,2,2,4,2,3,2,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,15,2125,2,3,2,3,2,2,4,2,3,4,2,4,4,2,0,13.0,neutral or dissatisfied
Female,Loyal Customer,23,399,0,4,0,3,3,0,3,3,4,5,5,5,4,3,0,0.0,satisfied
Male,disloyal Customer,37,533,5,5,5,4,1,5,1,1,5,2,5,5,3,1,0,0.0,satisfied
Female,Loyal Customer,56,160,4,5,5,5,5,1,2,4,4,4,4,2,4,5,79,90.0,satisfied
Female,Loyal Customer,25,663,0,5,0,2,4,0,4,4,2,3,4,5,3,4,0,0.0,satisfied
Female,disloyal Customer,42,977,4,4,4,3,2,4,2,2,1,3,4,2,3,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,27,866,3,4,4,2,1,4,1,1,5,3,2,5,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,21,1076,0,4,0,3,1,4,1,1,2,1,1,1,3,1,0,0.0,satisfied
Male,Loyal Customer,53,862,1,2,2,4,1,2,1,1,2,1,3,1,4,1,7,0.0,neutral or dissatisfied
Female,Loyal Customer,23,391,2,1,2,3,5,2,4,5,4,4,4,4,3,5,0,1.0,neutral or dissatisfied
Male,Loyal Customer,26,983,3,5,5,5,3,4,3,3,5,2,4,1,5,3,0,0.0,satisfied
Male,Loyal Customer,57,333,3,5,3,1,3,3,3,3,3,3,4,5,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,59,964,3,1,3,4,5,4,3,4,4,3,4,3,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,30,228,4,5,3,5,4,3,4,4,1,4,4,1,3,4,97,95.0,neutral or dissatisfied
Female,Loyal Customer,58,371,3,5,3,3,1,4,4,1,1,3,1,5,1,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,47,1288,2,3,3,3,5,3,3,2,2,2,2,2,2,3,73,68.0,neutral or dissatisfied
Female,disloyal Customer,30,590,2,2,2,3,1,2,1,1,2,4,4,4,4,1,50,54.0,neutral or dissatisfied
Female,disloyal Customer,65,128,3,3,3,1,4,3,5,4,4,2,2,5,5,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,23,895,4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,0.0,satisfied
Female,disloyal Customer,37,651,2,2,2,3,4,2,1,4,2,3,3,4,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,41,606,1,5,5,5,1,1,1,4,5,3,3,1,2,1,157,145.0,neutral or dissatisfied
Female,Loyal Customer,60,1379,2,5,5,5,4,3,4,2,2,2,2,2,2,3,10,14.0,neutral or dissatisfied
Female,Loyal Customer,46,587,2,4,4,4,3,4,3,2,2,2,2,1,2,1,57,60.0,neutral or dissatisfied
Female,Loyal Customer,58,771,5,5,5,5,3,1,3,5,5,5,5,5,5,4,0,0.0,satisfied
Male,Loyal Customer,35,738,5,5,5,4,4,5,3,4,3,2,4,4,5,4,0,30.0,satisfied
Male,Loyal Customer,44,1276,2,4,2,3,5,2,1,5,3,3,3,5,5,5,43,27.0,neutral or dissatisfied
Male,Loyal Customer,48,101,2,5,2,2,5,2,2,5,5,4,5,4,5,5,16,16.0,neutral or dissatisfied
Female,disloyal Customer,27,746,1,1,1,4,4,1,4,4,4,4,4,1,4,4,86,77.0,neutral or dissatisfied
Female,Loyal Customer,27,2399,0,0,0,3,5,0,5,5,1,2,5,4,1,5,0,6.0,satisfied
Male,Loyal Customer,50,2676,3,3,3,4,3,2,2,4,1,3,3,2,5,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,44,493,4,5,4,5,3,1,2,4,4,4,4,1,4,2,0,0.0,satisfied
Male,Loyal Customer,24,337,2,3,2,3,1,2,1,1,4,5,3,3,3,1,39,44.0,neutral or dissatisfied
Male,Loyal Customer,44,1400,0,3,0,2,1,0,1,1,5,5,1,2,1,1,7,0.0,satisfied
Male,Loyal Customer,23,1956,4,2,2,2,4,4,2,4,1,1,2,2,4,4,3,0.0,neutral or dissatisfied
Female,Loyal Customer,29,1246,3,4,3,3,2,3,2,2,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,50,1048,2,2,2,3,4,2,4,4,4,5,3,2,3,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,31,125,1,1,1,4,5,1,5,5,3,5,3,2,3,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,36,232,4,5,5,5,4,4,4,4,2,1,2,5,3,4,2,1.0,satisfied
Female,disloyal Customer,36,1075,2,1,1,3,4,1,4,4,1,3,4,3,3,4,21,73.0,neutral or dissatisfied
Male,Loyal Customer,50,1389,1,5,1,3,4,1,4,4,5,1,1,5,4,4,20,7.0,neutral or dissatisfied
Female,disloyal Customer,48,238,4,4,4,1,4,4,4,4,4,5,1,5,1,4,74,109.0,satisfied
Female,Loyal Customer,44,1849,3,2,2,2,4,2,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,27,337,4,2,4,4,4,4,4,4,3,4,4,2,4,4,0,0.0,neutral or dissatisfied
Female,disloyal Customer,59,508,3,3,3,4,4,3,4,4,2,1,3,1,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,48,779,4,5,4,2,4,2,1,4,3,5,5,1,4,1,219,223.0,neutral or dissatisfied
Female,Loyal Customer,19,909,4,3,3,3,4,4,1,4,4,2,4,2,3,4,50,41.0,neutral or dissatisfied
Male,Loyal Customer,25,851,4,4,4,1,2,4,2,2,5,4,4,5,4,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,25,302,2,0,2,5,4,2,4,4,1,4,3,5,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,20,588,1,4,1,4,3,1,3,3,4,5,4,5,5,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,51,544,2,5,5,5,2,2,2,2,1,2,4,1,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,58,284,5,4,2,4,5,5,5,5,3,2,2,1,2,5,60,45.0,satisfied
Male,Loyal Customer,13,1788,2,5,2,4,2,2,2,2,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,52,1463,4,4,4,4,1,2,3,2,2,4,2,3,2,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,26,591,4,5,4,2,3,4,3,3,3,3,5,5,5,3,0,0.0,neutral or dissatisfied
